CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level
14815.0,36,53,778.5,2,2,2,222,6,Gold
14816.0,197,4,271.85,4,4,4,444,12,Bronze
14817.0,200,63,1110.3400000000001,4,2,2,422,8,Gold
14818.0,73,48,657.8,3,2,2,322,7,Gold
14819.0,64,13,272.07,3,4,4,344,11,Bronze
14820.0,21,29,507.28999999999996,2,3,3,233,8,Gold
14821.0,366,2,48.800000000000004,4,4,4,444,12,Bronze
14823.0,180,70,321.42999999999995,4,2,3,423,9,Silver
14824.0,10,29,1127.7100000000003,1,3,2,132,6,Gold
14825.0,3,121,2226.9100000000003,1,1,1,111,3,Platinum
14828.0,196,17,2139.76,4,4,1,441,9,Silver
14829.0,29,42,697.55,2,2,2,222,6,Gold
14830.0,53,40,197.13,3,3,4,334,10,Silver
14834.0,17,67,1720.3,1,2,1,121,4,Platinum
14836.0,10,6,102.44999999999999,1,4,4,144,9,Silver
14837.0,89,108,1649.5000000000002,3,1,1,311,5,Platinum
14840.0,267,4,62.85,4,4,4,444,12,Bronze
14841.0,53,138,3295.7599999999998,3,1,1,311,5,Platinum
14842.0,43,145,2824.6899999999996,2,1,1,211,4,Platinum
14844.0,63,130,3189.8100000000004,3,1,1,311,5,Platinum
14847.0,148,13,309.4,4,4,3,443,11,Bronze
14849.0,21,388,7930.54,2,1,1,211,4,Platinum
14850.0,311,21,325.75,4,3,3,433,10,Silver
14851.0,23,28,511.3499999999999,2,3,3,233,8,Gold
14852.0,58,143,2836.69,3,1,1,311,5,Platinum
14853.0,24,9,475.79999999999995,2,4,3,243,9,Silver
14854.0,78,127,2759.8300000000004,3,1,1,311,5,Platinum
14855.0,119,20,645.65,3,3,3,333,9,Silver
14856.0,36,66,1311.38,2,2,2,222,6,Gold
14857.0,59,60,1173.12,3,2,2,322,7,Gold
14859.0,12,58,1353.74,1,2,2,122,5,Platinum
14860.0,19,11,170.32,2,4,4,244,10,Silver
14861.0,52,6,125.79000000000002,3,4,4,344,11,Bronze
14862.0,25,48,841.2,2,2,2,222,6,Gold
14863.0,29,11,266.76,2,4,4,244,10,Silver
14865.0,7,4,52.2,1,4,4,144,9,Silver
14866.0,10,99,14389.900000000001,1,2,1,121,4,Platinum
14867.0,185,36,710.28,4,3,2,432,9,Silver
14868.0,3,144,2953.59,1,1,1,111,3,Platinum
14869.0,8,71,725.7,1,2,2,122,5,Platinum
14870.0,261,13,327.24999999999994,4,4,3,443,11,Bronze
14871.0,3,98,522.38,1,2,3,123,6,Gold
14873.0,210,28,519.6800000000001,4,3,3,433,10,Silver
14875.0,107,47,1465.3199999999997,3,2,2,322,7,Gold
14878.0,12,124,1485.5400000000002,1,1,2,112,4,Platinum
14880.0,77,47,706.1900000000002,3,2,2,322,7,Gold
14881.0,19,17,255.4,2,4,4,244,10,Silver
14882.0,26,11,589.7,2,4,3,243,9,Silver
14883.0,18,53,761.5899999999999,2,2,2,222,6,Gold
14885.0,131,15,765.3199999999999,3,4,2,342,9,Silver
14886.0,252,18,364.79999999999995,4,3,3,433,10,Silver
14887.0,79,6,1862.0,3,4,1,341,8,Gold
14888.0,207,20,369.2,4,3,3,433,10,Silver
14889.0,336,10,135.9,4,4,4,444,12,Bronze
14890.0,253,7,125.65,4,4,4,444,12,Bronze
14891.0,148,33,554.38,4,3,3,433,10,Silver
14893.0,9,73,1237.8500000000001,1,2,2,122,5,Platinum
14894.0,85,23,655.7499999999999,3,3,2,332,8,Gold
14895.0,7,498,11138.71,1,1,1,111,3,Platinum
14896.0,204,43,468.77000000000004,4,2,3,423,9,Silver
14897.0,7,55,1366.38,1,2,2,122,5,Platinum
14898.0,23,116,1303.52,2,1,2,212,5,Platinum
14901.0,11,96,1421.29,1,2,2,122,5,Platinum
14902.0,25,20,332.66,2,3,3,233,8,Gold
14903.0,21,355,2810.63,2,1,1,211,4,Platinum
14904.0,2,69,1025.44,1,2,2,122,5,Platinum
14905.0,157,17,616.15,4,4,3,443,11,Bronze
14907.0,3,165,3501.1000000000004,1,1,1,111,3,Platinum
14908.0,74,9,277.79999999999995,3,4,4,344,11,Bronze
14910.0,2,30,434.35,1,3,3,133,7,Gold
14913.0,35,87,1227.43,2,2,2,222,6,Gold
14915.0,91,12,307.48,3,4,3,343,10,Silver
14916.0,70,77,1268.98,3,2,2,322,7,Gold
14918.0,115,45,1610.1499999999996,3,2,1,321,6,Gold
14920.0,212,57,977.77,4,2,2,422,8,Gold
14921.0,30,78,1316.0700000000002,2,2,2,222,6,Gold
14923.0,50,44,749.1,2,2,2,222,6,Gold
14924.0,245,10,310.05,4,4,3,443,11,Bronze
14929.0,32,11,223.88,2,4,4,244,10,Silver
14944.0,29,170,5900.25,2,1,1,211,4,Platinum
14946.0,14,3,100.9,1,4,4,144,9,Silver
14947.0,72,14,290.82000000000005,3,4,4,344,11,Bronze
14948.0,23,63,1101.97,2,2,2,222,6,Gold
14950.0,19,19,371.2,2,3,3,233,8,Gold
14951.0,79,20,311.69000000000005,3,3,3,333,9,Silver
14952.0,59,138,8099.489999999999,3,1,1,311,5,Platinum
14953.0,25,55,289.82000000000005,2,2,4,224,8,Gold
14954.0,12,85,336.16999999999996,1,2,3,123,6,Gold
14957.0,253,12,58.49,4,4,4,444,12,Bronze
14958.0,147,42,499.68,4,2,3,423,9,Silver
14959.0,64,59,695.4199999999998,3,2,2,322,7,Gold
14960.0,8,27,221.26999999999998,1,3,4,134,8,Gold
14961.0,10,312,7044.68,1,1,1,111,3,Platinum
14962.0,270,5,126.70000000000002,4,4,4,444,12,Bronze
14963.0,9,198,1487.8,1,1,2,112,4,Platinum
14964.0,247,13,206.21,4,4,4,444,12,Bronze
14965.0,96,83,599.0,3,2,3,323,8,Gold
14966.0,14,38,191.32,1,3,4,134,8,Gold
14967.0,49,6,463.8,2,4,3,243,9,Silver
14968.0,30,37,147.59000000000003,2,3,4,234,9,Silver
14970.0,68,34,1592.06,3,3,1,331,7,Gold
14971.0,35,160,1116.5700000000002,2,1,2,212,5,Platinum
14972.0,128,18,114.77,3,3,4,334,10,Silver
14973.0,107,32,1314.4499999999998,3,3,2,332,8,Gold
14974.0,37,21,114.39,2,3,4,234,9,Silver
14975.0,57,11,279.94,3,4,4,344,11,Bronze
14976.0,57,72,790.86,3,2,2,322,7,Gold
14978.0,72,216,1931.42,3,1,1,311,5,Platinum
14981.0,246,8,102.12,4,4,4,444,12,Bronze
14984.0,19,41,213.27,2,3,4,234,9,Silver
14985.0,198,87,296.75,4,2,4,424,10,Silver
14987.0,15,4,326.4,1,4,3,143,8,Gold
14988.0,211,40,334.53999999999996,4,3,3,433,10,Silver
14995.0,38,61,233.23000000000002,2,2,4,224,8,Gold
14997.0,46,26,546.2,2,3,3,233,8,Gold
14998.0,170,75,429.87,4,2,3,423,9,Silver
15000.0,47,77,490.52000000000004,2,2,3,223,7,Gold
15002.0,115,115,1641.7599999999998,3,1,1,311,5,Platinum
15004.0,147,158,1246.3200000000002,4,1,2,412,7,Gold
15005.0,15,1119,6316.57,1,1,1,111,3,Platinum
15006.0,51,144,502.09000000000003,3,1,3,313,7,Gold
15007.0,159,12,156.91000000000003,4,4,4,444,12,Bronze
15009.0,12,182,1261.78,1,1,2,112,4,Platinum
15010.0,35,20,308.94,2,3,3,233,8,Gold
15012.0,53,128,423.04,3,1,3,313,7,Gold
15014.0,43,35,260.17,2,3,4,234,9,Silver
15016.0,172,20,170.04,4,3,4,434,11,Bronze
15017.0,33,20,125.58000000000001,2,3,4,234,9,Silver
15018.0,38,31,496.21,2,3,3,233,8,Gold
15019.0,266,70,265.99999999999994,4,2,4,424,10,Silver
15021.0,8,472,1914.8200000000002,1,1,1,111,3,Platinum
15022.0,11,135,905.0400000000001,1,1,2,112,4,Platinum
15023.0,3,562,6802.76,1,1,1,111,3,Platinum
15024.0,9,155,1661.33,1,1,1,111,3,Platinum
15025.0,33,72,377.01,2,2,3,223,7,Gold
15026.0,80,61,469.0,3,2,3,323,8,Gold
15027.0,30,35,1066.15,2,3,2,232,7,Gold
15028.0,8,48,627.1300000000001,1,2,3,123,6,Gold
15030.0,71,7,518.28,3,4,3,343,10,Silver
15031.0,4,111,668.1400000000001,1,1,2,112,4,Platinum
15032.0,256,52,4959.1,4,2,1,421,7,Gold
15033.0,4,510,2586.67,1,1,1,111,3,Platinum
15034.0,15,394,4308.610000000001,1,1,1,111,3,Platinum
15035.0,89,27,252.73000000000002,3,3,4,334,10,Silver
15036.0,72,127,465.5499999999999,3,1,3,313,7,Gold
15038.0,58,130,705.49,3,1,2,312,6,Gold
15039.0,9,1502,19914.44,1,1,1,111,3,Platinum
15041.0,170,67,180.35000000000002,4,2,4,424,10,Silver
15042.0,199,5,135.93,4,4,4,444,12,Bronze
15043.0,31,3,537.0,2,4,3,243,9,Silver
15044.0,19,453,7700.23,2,1,1,211,4,Platinum
15045.0,151,12,735.6600000000001,4,4,2,442,10,Silver
15046.0,9,206,5213.7699999999995,1,1,1,111,3,Platinum
15047.0,269,22,343.61999999999995,4,3,3,433,10,Silver
15048.0,65,97,384.05,3,2,3,323,8,Gold
15049.0,273,3,121.17000000000002,4,4,4,444,12,Bronze
15050.0,25,78,1782.09,2,2,1,221,5,Platinum
15051.0,23,143,1391.6100000000001,2,1,2,212,5,Platinum
15052.0,319,30,215.78,4,3,4,434,11,Bronze
15053.0,4,71,697.7900000000001,1,2,2,122,5,Platinum
15054.0,12,114,302.1,1,1,3,113,5,Platinum
15057.0,275,25,1489.5,4,3,2,432,9,Silver
15058.0,25,276,2124.9900000000002,2,1,1,211,4,Platinum
15059.0,40,237,1337.7199999999998,2,1,2,212,5,Platinum
15060.0,8,121,303.09000000000003,1,1,3,113,5,Platinum
15061.0,3,403,54534.14,1,1,1,111,3,Platinum
15062.0,71,57,987.86,3,2,2,322,7,Gold
15063.0,213,5,370.79999999999995,4,4,3,443,11,Bronze
15065.0,37,155,3158.13,2,1,1,211,4,Platinum
15066.0,53,42,893.59,3,2,2,322,7,Gold
15067.0,78,82,1744.76,3,2,1,321,6,Gold
15068.0,46,104,553.36,2,1,3,213,6,Gold
15069.0,179,70,1109.5300000000002,4,2,2,422,8,Gold
15070.0,372,1,106.2,4,4,4,444,12,Bronze
15071.0,93,26,982.07,3,3,2,332,8,Gold
15073.0,9,54,1043.4099999999999,1,2,2,122,5,Platinum
15074.0,105,42,748.87,3,2,2,322,7,Gold
15075.0,77,27,773.03,3,3,2,332,8,Gold
15076.0,172,49,880.8499999999999,4,2,2,422,8,Gold
15078.0,7,440,9743.11,1,1,1,111,3,Platinum
15079.0,212,47,895.61,4,2,2,422,8,Gold
15081.0,22,33,504.79999999999995,2,3,3,233,8,Gold
15083.0,256,5,88.19999999999999,4,4,4,444,12,Bronze
15087.0,281,15,306.94,4,4,3,443,11,Bronze
15088.0,21,57,1160.0699999999997,2,2,2,222,6,Gold
15089.0,10,145,2420.84,1,1,1,111,3,Platinum
15090.0,308,23,381.32,4,3,3,433,10,Silver
15091.0,67,30,480.71,3,3,3,333,9,Silver
15092.0,215,26,457.80999999999995,4,3,3,433,10,Silver
15093.0,18,108,4597.0199999999995,2,1,1,211,4,Platinum
15095.0,103,47,1370.6,3,2,2,322,7,Gold
15096.0,42,11,219.39,2,4,4,244,10,Silver
15097.0,4,25,248.07999999999998,1,3,4,134,8,Gold
15098.0,182,3,39916.5,4,4,1,441,9,Silver
15099.0,84,23,410.48,3,3,3,333,9,Silver
15100.0,333,3,876.0,4,4,2,442,10,Silver
15101.0,8,8,317.53,1,4,3,143,8,Gold
15103.0,31,35,703.3599999999999,2,3,2,232,7,Gold
15104.0,196,69,1027.44,4,2,2,422,8,Gold
15105.0,18,101,2298.9300000000003,2,1,1,211,4,Platinum
15106.0,17,100,1422.52,1,1,2,112,4,Platinum
15107.0,311,17,319.5,4,4,3,443,11,Bronze
15109.0,245,28,484.9500000000001,4,3,3,433,10,Silver
15110.0,23,35,996.1,2,3,2,232,7,Gold
15111.0,29,84,1567.4799999999998,2,2,2,222,6,Gold
15113.0,9,100,3609.3299999999995,1,1,1,111,3,Platinum
15114.0,30,197,2760.5599999999995,2,1,1,211,4,Platinum
15115.0,18,21,340.11,2,3,3,233,8,Gold
15116.0,17,45,1352.75,1,2,2,122,5,Platinum
15117.0,14,79,1551.7800000000002,1,2,2,122,5,Platinum
15118.0,134,1,244.8,3,4,4,344,11,Bronze
15119.0,245,14,266.4,4,4,4,444,12,Bronze
15120.0,133,21,358.8199999999999,3,3,3,333,9,Silver
15121.0,50,28,457.72,2,3,3,233,8,Gold
15122.0,114,82,1633.7799999999997,3,2,1,321,6,Gold
15123.0,7,106,2199.3100000000004,1,1,1,111,3,Platinum
15124.0,22,15,184.19000000000003,2,4,4,244,10,Silver
15125.0,25,127,11528.480000000001,2,1,1,211,4,Platinum
15127.0,65,16,406.53000000000003,3,4,3,343,10,Silver
15128.0,60,102,1471.0,3,1,2,312,6,Gold
15129.0,50,84,3447.4,2,2,1,221,5,Platinum
15130.0,169,22,330.11000000000007,4,3,3,433,10,Silver
15132.0,18,52,977.93,2,2,2,222,6,Gold
15133.0,127,29,982.4199999999998,3,3,2,332,8,Gold
15134.0,14,73,1387.99,1,2,2,122,5,Platinum
15135.0,239,9,139.04999999999998,4,4,4,444,12,Bronze
15136.0,2,68,1286.7000000000003,1,2,2,122,5,Platinum
15139.0,239,13,178.96,4,4,4,444,12,Bronze
15140.0,52,80,2354.25,3,2,1,321,6,Gold
15142.0,46,26,498.74000000000007,2,3,3,233,8,Gold
15143.0,225,14,259.45,4,4,4,444,12,Bronze
15144.0,8,217,6580.4400000000005,1,1,1,111,3,Platinum
15145.0,4,67,1194.7300000000002,1,2,2,122,5,Platinum
15146.0,164,91,1327.16,4,2,2,422,8,Gold
15147.0,240,28,623.5,4,3,3,433,10,Silver
15148.0,10,20,301.29,1,3,3,133,7,Gold
15149.0,133,23,520.8,3,3,3,333,9,Silver
15150.0,17,343,5314.469999999999,1,1,1,111,3,Platinum
15152.0,9,271,4745.6900000000005,1,1,1,111,3,Platinum
15153.0,31,22,329.25,2,3,3,233,8,Gold
15154.0,75,85,296.42,3,2,4,324,9,Silver
15156.0,1,55,961.4899999999999,1,2,2,122,5,Platinum
15157.0,3,125,1936.0700000000004,1,1,1,111,3,Platinum
15158.0,45,7,401.4000000000001,2,4,3,243,9,Silver
15159.0,1,710,18641.010000000002,1,1,1,111,3,Platinum
15160.0,357,4,158.16000000000003,4,4,4,444,12,Bronze
15163.0,18,29,304.4699999999999,2,3,3,233,8,Gold
15164.0,68,103,843.0499999999998,3,1,2,312,6,Gold
15165.0,373,27,487.75,4,3,3,433,10,Silver
15167.0,320,41,163.00000000000003,4,3,4,434,11,Bronze
15168.0,25,5,106.56,2,4,4,244,10,Silver
15171.0,331,5,1289.5,4,4,2,442,10,Silver
15172.0,8,110,1624.05,1,1,1,111,3,Platinum
15174.0,322,11,135.75,4,4,4,444,12,Bronze
15175.0,71,23,224.14000000000004,3,3,4,334,10,Silver
15178.0,260,3,40.5,4,4,4,444,12,Bronze
15179.0,18,93,2206.9500000000003,2,2,1,221,5,Platinum
15180.0,367,6,87.5,4,4,4,444,12,Bronze
15181.0,66,16,689.48,3,4,2,342,9,Silver
15182.0,154,29,622.8499999999998,4,3,3,433,10,Silver
15184.0,29,63,406.76,2,2,3,223,7,Gold
15185.0,70,21,310.62,3,3,3,333,9,Silver
15186.0,14,19,411.41,1,3,3,133,7,Gold
15187.0,1,91,4777.180000000001,1,2,1,121,4,Platinum
15189.0,1,212,16225.390000000003,1,1,1,111,3,Platinum
15192.0,119,51,1044.3200000000002,3,2,2,322,7,Gold
15193.0,60,19,499.31999999999994,3,3,3,333,9,Silver
15194.0,3,310,7616.530000000001,1,1,1,111,3,Platinum
15195.0,2,1,3861.0,1,4,1,141,6,Gold
15197.0,10,32,1079.6100000000001,1,3,2,132,6,Gold
15198.0,92,10,193.64,3,4,4,344,11,Bronze
15199.0,59,13,1268.6999999999998,3,4,2,342,9,Silver
15201.0,87,69,1236.54,3,2,2,322,7,Gold
15203.0,25,142,1827.8,2,1,1,211,4,Platinum
15204.0,357,9,316.58,4,4,3,443,11,Bronze
15205.0,85,37,653.24,3,3,2,332,8,Gold
15206.0,10,9,420.3,1,4,3,143,8,Gold
15208.0,1,42,870.12,1,2,2,122,5,Platinum
15210.0,225,20,331.18,4,3,3,433,10,Silver
15211.0,60,52,894.41,3,2,2,322,7,Gold
15212.0,241,5,101.79999999999998,4,4,4,444,12,Bronze
15213.0,318,24,328.35,4,3,3,433,10,Silver
15214.0,1,110,1661.44,1,1,1,111,3,Platinum
15215.0,46,35,734.9399999999999,2,3,2,232,7,Gold
15216.0,87,2,96.6,3,4,4,344,11,Bronze
15218.0,10,166,5756.89,1,1,1,111,3,Platinum
15219.0,176,9,305.75,4,4,3,443,11,Bronze
15220.0,51,117,1778.9599999999996,3,1,1,311,5,Platinum
15221.0,366,5,403.25,4,4,3,443,11,Bronze
15222.0,318,5,585.0,4,4,3,443,11,Bronze
15223.0,225,20,755.75,4,3,2,432,9,Silver
15224.0,358,14,322.0799999999999,4,4,3,443,11,Bronze
15225.0,234,23,409.4000000000001,4,3,3,433,10,Silver
15226.0,310,8,154.41,4,4,4,444,12,Bronze
15227.0,36,58,1219.4,2,2,2,222,6,Gold
15228.0,66,125,3386.71,3,1,1,311,5,Platinum
15230.0,239,23,429.6,4,3,3,433,10,Silver
15232.0,113,31,612.0600000000001,3,3,3,333,9,Silver
15234.0,276,14,197.00000000000006,4,4,4,444,12,Bronze
15235.0,217,143,2247.51,4,1,1,411,6,Gold
15236.0,298,15,321.04999999999995,4,4,3,443,11,Bronze
15237.0,1,99,1412.3200000000002,1,2,2,122,5,Platinum
15238.0,29,50,1071.99,2,2,2,222,6,Gold
15239.0,10,49,780.59,1,2,2,122,5,Platinum
15240.0,44,78,1706.57,2,2,1,221,5,Platinum
15241.0,66,110,1756.44,3,1,1,311,5,Platinum
15243.0,74,22,316.68,3,3,3,333,9,Silver
15244.0,65,34,631.5699999999999,3,3,3,333,9,Silver
15245.0,134,89,2515.84,3,2,1,321,6,Gold
15246.0,238,33,514.15,4,3,3,433,10,Silver
15247.0,122,6,356.0,3,4,3,343,10,Silver
15249.0,31,350,6688.459999999999,2,1,1,211,4,Platinum
15251.0,9,111,10484.99,1,1,1,111,3,Platinum
15252.0,36,44,740.78,2,2,2,222,6,Gold
15253.0,16,53,918.1999999999998,1,2,2,122,5,Platinum
15254.0,127,18,300.36000000000007,3,3,3,333,9,Silver
15255.0,66,47,890.85,3,2,2,322,7,Gold
15256.0,148,6,98.45,4,4,4,444,12,Bronze
15257.0,283,7,317.15,4,4,3,443,11,Bronze
15258.0,168,34,623.1600000000001,4,3,3,433,10,Silver
15260.0,100,77,1810.77,3,2,1,321,6,Gold
15261.0,135,19,254.81999999999996,3,3,4,334,10,Silver
15262.0,323,10,178.95000000000002,4,4,4,444,12,Bronze
15263.0,106,12,156.50999999999996,3,4,4,344,11,Bronze
15264.0,64,23,393.7400000000001,3,3,3,333,9,Silver
15265.0,151,82,1506.12,4,2,2,422,8,Gold
15266.0,338,6,119.30000000000001,4,4,4,444,12,Bronze
15267.0,22,11,1717.36,2,4,1,241,7,Gold
15269.0,23,2,408.8,2,4,3,243,9,Silver
15270.0,15,41,2379.49,1,3,1,131,5,Platinum
15271.0,7,274,2507.07,1,1,1,111,3,Platinum
15272.0,57,63,721.94,3,2,2,322,7,Gold
15274.0,4,47,716.57,1,2,2,122,5,Platinum
15275.0,37,41,615.14,2,3,3,233,8,Gold
15276.0,66,52,135.31,3,2,4,324,9,Silver
15277.0,46,12,255.89999999999998,2,4,4,244,10,Silver
15279.0,354,19,290.51,4,3,4,434,11,Bronze
15280.0,172,16,113.12,4,4,4,444,12,Bronze
15281.0,58,139,2332.1499999999996,3,1,1,311,5,Platinum
15286.0,49,3,240.55,2,4,4,244,10,Silver
15287.0,22,20,486.69,2,3,3,233,8,Gold
15288.0,43,88,2306.5200000000004,2,2,1,221,5,Platinum
15289.0,29,58,939.78,2,2,2,222,6,Gold
15290.0,4,204,7943.219999999999,1,1,1,111,3,Platinum
15291.0,25,103,4668.300000000001,2,1,1,211,4,Platinum
15292.0,201,25,180.94,4,3,4,434,11,Bronze
15296.0,50,194,3672.8599999999997,2,1,1,211,4,Platinum
15297.0,10,39,641.94,1,3,3,133,7,Gold
15298.0,2,192,4799.9,1,1,1,111,3,Platinum
15299.0,67,7,4507.01,3,4,1,341,8,Gold
15300.0,64,28,496.43999999999994,3,3,3,333,9,Silver
15301.0,50,243,5070.349999999999,2,1,1,211,4,Platinum
15303.0,290,31,574.02,4,3,3,433,10,Silver
15304.0,60,23,694.4000000000002,3,3,2,332,8,Gold
15306.0,64,58,1174.35,3,2,2,322,7,Gold
15307.0,95,12,205.3,3,4,4,344,11,Bronze
15308.0,274,19,310.46999999999997,4,3,3,433,10,Silver
15311.0,0,2379,60767.899999999994,1,1,1,111,3,Platinum
15312.0,75,47,924.85,3,2,2,322,7,Gold
15313.0,110,1,52.0,3,4,4,344,11,Bronze
15314.0,199,24,327.96999999999997,4,3,3,433,10,Silver
15315.0,64,37,570.5000000000001,3,3,3,333,9,Silver
15316.0,326,1,165.0,4,4,4,444,12,Bronze
15318.0,3,33,312.62,1,3,3,133,7,Gold
15319.0,283,16,204.5,4,4,4,444,12,Bronze
15320.0,44,36,267.13000000000005,2,3,4,234,9,Silver
15321.0,70,95,2748.3100000000004,3,2,1,321,6,Gold
15322.0,85,42,679.68,3,2,2,322,7,Gold
15325.0,103,49,162.29000000000002,3,2,4,324,9,Silver
15326.0,333,29,311.7099999999999,4,3,3,433,10,Silver
15327.0,52,10,208.75,3,4,4,344,11,Bronze
15329.0,39,57,1049.7,2,2,2,222,6,Gold
15330.0,32,13,714.9599999999999,2,4,2,242,8,Gold
15333.0,208,16,1028.56,4,4,2,442,10,Silver
15334.0,156,99,351.67,4,2,3,423,9,Silver
15335.0,53,36,173.97,3,3,4,334,10,Silver
15339.0,66,86,574.0699999999999,3,2,3,323,8,Gold
15341.0,80,17,2020.52,3,4,1,341,8,Gold
15342.0,129,24,406.09,3,3,3,333,9,Silver
15343.0,87,21,364.5,3,3,3,333,9,Silver
15344.0,0,26,563.9399999999999,1,3,3,133,7,Gold
15345.0,45,20,393.53999999999996,2,3,3,233,8,Gold
15346.0,332,17,252.42000000000002,4,4,4,444,12,Bronze
15347.0,366,5,201.59999999999997,4,4,4,444,12,Bronze
15348.0,72,9,158.04,3,4,4,344,11,Bronze
15349.0,158,72,473.80999999999995,4,2,3,423,9,Silver
15350.0,373,5,115.65,4,4,4,444,12,Bronze
15351.0,12,225,1960.11,1,1,1,111,3,Platinum
15353.0,254,63,777.0200000000002,4,2,2,422,8,Gold
15355.0,29,14,277.05000000000007,2,4,4,244,10,Silver
15356.0,31,519,2766.5,2,1,1,211,4,Platinum
15358.0,4,551,8347.2,1,1,1,111,3,Platinum
15360.0,39,13,427.92999999999995,2,4,3,243,9,Silver
15361.0,361,7,418.9200000000001,4,4,3,443,11,Bronze
15363.0,372,16,326.0,4,4,3,443,11,Bronze
15364.0,95,29,913.1900000000002,3,3,2,332,8,Gold
15365.0,25,114,2314.32,2,1,1,211,4,Platinum
15366.0,75,44,602.5100000000001,3,2,3,323,8,Gold
15367.0,57,95,1877.5900000000004,3,2,1,321,6,Gold
15368.0,21,4,446.94000000000005,2,4,3,243,9,Silver
15370.0,40,94,2386.05,2,2,1,221,5,Platinum
15372.0,137,27,2007.4,3,3,1,331,7,Gold
15373.0,8,132,2415.9100000000003,1,1,1,111,3,Platinum
15374.0,128,3,168.0,3,4,4,344,11,Bronze
15376.0,40,117,1233.3599999999997,2,1,2,212,5,Platinum
15379.0,169,194,3703.29,4,1,1,411,6,Gold
15380.0,8,36,1690.26,1,3,1,131,5,Platinum
15381.0,213,8,596.85,4,4,3,443,11,Bronze
15382.0,14,302,5955.709999999999,1,1,1,111,3,Platinum
15384.0,169,41,642.41,4,3,3,433,10,Silver
15385.0,40,12,316.88,2,4,3,243,9,Silver
15386.0,186,31,394.14,4,3,3,433,10,Silver
15389.0,172,1,500.0,4,4,3,443,11,Bronze
15392.0,4,84,1535.53,1,2,2,122,5,Platinum
15393.0,16,12,231.86,1,4,4,144,9,Silver
15394.0,9,85,2183.5400000000004,1,2,1,121,4,Platinum
15395.0,325,7,107.45000000000002,4,4,4,444,12,Bronze
15396.0,112,14,288.17999999999995,3,4,4,344,11,Bronze
15397.0,289,6,94.0,4,4,4,444,12,Bronze
15398.0,16,73,1345.5300000000002,1,2,2,122,5,Platinum
15399.0,1,50,815.77,1,2,2,122,5,Platinum
15400.0,92,12,716.2,3,4,2,342,9,Silver
15402.0,148,42,626.77,4,2,3,423,9,Silver
15405.0,189,8,349.1,4,4,3,443,11,Bronze
15406.0,31,53,510.71000000000004,2,2,3,223,7,Gold
15407.0,33,153,1056.44,2,1,2,212,5,Platinum
15408.0,264,34,267.18,4,3,4,434,11,Bronze
15410.0,84,122,3450.8400000000006,3,1,1,311,5,Platinum
15411.0,26,99,1358.88,2,2,2,222,6,Gold
15412.0,171,10,190.53,4,4,4,444,12,Bronze
15414.0,9,39,774.9,1,3,2,132,6,Gold
15415.0,313,48,572.81,4,2,3,423,9,Silver
15416.0,64,192,3984.3199999999997,3,1,1,311,5,Platinum
15417.0,85,28,508.80000000000007,3,3,3,333,9,Silver
15419.0,24,8,135.85999999999999,2,4,4,244,10,Silver
15421.0,58,53,950.36,3,2,2,322,7,Gold
15422.0,323,6,97.7,4,4,4,444,12,Bronze
15423.0,38,2,43.5,2,4,4,244,10,Silver
15424.0,254,17,383.34000000000003,4,4,3,443,11,Bronze
15426.0,19,292,1447.3900000000003,2,1,2,212,5,Platinum
15427.0,33,306,1483.14,2,1,2,212,5,Platinum
15428.0,15,6,93.78,1,4,4,144,9,Silver
15429.0,26,82,397.35,2,2,3,223,7,Gold
15432.0,23,10,171.19,2,4,4,244,10,Silver
15433.0,213,41,533.3,4,3,3,433,10,Silver
15434.0,8,55,1041.48,1,2,2,122,5,Platinum
15435.0,22,29,149.29000000000002,2,3,4,234,9,Silver
15436.0,12,329,1122.5300000000002,1,1,2,112,4,Platinum
15437.0,262,45,200.16,4,2,4,424,10,Silver
15438.0,131,25,156.57999999999998,3,3,4,334,10,Silver
15440.0,54,62,383.68,3,2,3,323,8,Gold
15442.0,248,2,594.0,4,4,3,443,11,Bronze
15443.0,1,382,3236.9100000000003,1,1,1,111,3,Platinum
15444.0,9,219,1418.2600000000002,1,1,2,112,4,Platinum
15445.0,264,5,113.5,4,4,4,444,12,Bronze
15447.0,330,9,155.17,4,4,4,444,12,Bronze
15448.0,312,28,494.64,4,3,3,433,10,Silver
15449.0,26,60,974.5200000000001,2,2,2,222,6,Gold
15450.0,30,30,429.84,2,3,3,233,8,Gold
15452.0,29,58,538.7299999999999,2,2,3,223,7,Gold
15453.0,1,286,1388.37,1,1,2,112,4,Platinum
15454.0,362,25,179.10000000000002,4,3,4,434,11,Bronze
15456.0,283,60,447.22,4,2,3,423,9,Silver
15457.0,262,58,237.07,4,2,4,424,10,Silver
15458.0,25,7,161.64,2,4,4,244,10,Silver
15460.0,354,58,216.76,4,2,4,424,10,Silver
15462.0,94,11,234.6,3,4,4,344,11,Bronze
15463.0,29,7,126.14,2,4,4,244,10,Silver
15464.0,338,157,1048.85,4,1,2,412,7,Gold
15465.0,19,97,7354.619999999999,2,2,1,221,5,Platinum
15466.0,85,57,334.53000000000003,3,2,3,323,8,Gold
15467.0,9,52,524.88,1,2,3,123,6,Gold
15468.0,51,24,467.51,3,3,3,333,9,Silver
15469.0,50,24,538.5500000000001,2,3,3,233,8,Gold
